Energy	Sweep0	Sweep1	Sweep2	Sweep3	Sweep4	Sweep5	Sweep6	Sweep7	Sweep8	Sweep9	Sum
2356.80053711	606.239746094	589.845703125	609.231994629	605.003845215	592.743713379	571.520324707	606.670837402	615.564331055	599.065307617	632.720581055	6028.60638428	
2356.85058594	609.402893066	632.263244629	608.774841309	596.295837402	594.377502441	553.460998535	565.102661133	597.805175781	633.855773926	599.092895508	5990.43182373	
2356.90039062	635.274719238	611.400085449	598.810852051	593.72052002	598.703674316	559.994812012	577.296936035	583.790222168	638.666931152	624.338989258	6021.9977417	
2356.95043945	632.287475586	589.757324219	599.877502441	603.908325195	613.298950195	588.918457031	581.416564941	618.311462402	627.205932617	622.984680176	6077.9666748	
2357.00048828	621.706054688	624.755249023	564.75201416	639.399047852	616.161499023	583.628967285	581.934448242	622.883361816	643.274658203	612.082397461	6110.57769775	
2357.05053711	604.740600586	658.375427246	568.274291992	618.680541992	630.553527832	590.625	635.646057129	610.154846191	599.834716797	607.270324707	6124.15533447	
2357.10058594	590.965148926	626.949462891	610.968994141	605.348815918	630.602294922	601.54876709	610.488342285	625.99230957	598.141601562	591.564941406	6092.57067871	
2357.15039062	601.319030762	601.538024902	577.382019043	658.159606934	564.940002441	570.098632812	612.015075684	605.196350098	626.752563477	607.833862305	6025.23516846	
2357.20043945	618.175842285	606.806640625	576.382263184	652.66003418	583.328735352	558.895446777	586.933532715	632.643310547	623.836791992	609.336914062	6048.99951172	
2357.25048828	593.582702637	626.671875	570.269470215	643.209411621	589.678039551	589.32824707	604.760803223	621.424804688	624.971435547	635.94329834	6099.84008789	
2357.30053711	605.764831543	633.462158203	583.948242188	623.950317383	595.822387695	599.317199707	619.976989746	612.523864746	584.175170898	606.685913086	6065.6270752	
2357.35058594	641.120422363	617.719543457	599.351623535	603.228515625	573.15222168	578.47833252	590.289550781	622.002258301	602.047180176	600.597839355	6027.98748779	
2357.40039062	633.491455078	568.463867188	619.527893066	620.094360352	604.321960449	608.929626465	566.655395508	620.264953613	596.360351562	580.506103516	6018.6159668	
2357.45043945	603.975341797	617.704589844	610.739196777	677.199462891	576.828796387	622.155639648	597.467041016	615.668579102	581.323669434	603.271972656	6106.33428955	
2357.50048828	618.408325195	628.105224609	646.33404541	618.16204834	576.796569824	576.258056641	605.773254395	621.509460449	603.86114502	613.944213867	6109.15234375	
2357.55053711	614.096191406	631.151184082	578.898193359	605.317199707	608.456359863	671.813171387	571.530517578	638.721862793	591.357177734	580.333312988	6091.6751709	
2357.60058594	602.819885254	579.677185059	574.7578125	594.468811035	603.305786133	629.427246094	573.874206543	585.699829102	589.428527832	584.346923828	5917.80621338	
2357.65039062	591.885253906	588.534240723	536.562316895	599.917358398	570.416381836	599.321960449	590.882873535	572.228088379	618.701904297	596.206726074	5864.65710449	
2357.70043945	620.28137207	599.336181641	589.748596191	622.887207031	590.131225586	555.923034668	598.011413574	607.937194824	564.189147949	601.025634766	5949.4710083	
2357.75048828	611.470458984	609.133911133	584.599609375	600.029541016	619.290710449	558.043640137	591.744567871	591.46875	581.472900391	638.83190918	5986.08599854	
2357.80053711	611.05682373	626.22052002	592.251586914	620.020324707	612.481323242	567.324707031	561.81463623	625.231811523	598.094787598	624.003234863	6038.49975586	
2357.85058594	577.032226562	599.132873535	615.728271484	619.883178711	626.395751953	594.653747559	609.782714844	610.83392334	582.856872559	585.588500977	6021.88806152	
2357.90039062	587.151000977	597.859619141	602.774780273	603.278198242	644.046569824	610.331726074	575.694641113	610.812683105	552.204650879	585.368591309	5969.52246094	
2357.95043945	579.466308594	624.236328125	616.547546387	648.950622559	584.840698242	579.524780273	598.49005127	627.740905762	625.704956055	609.382019043	6094.88421631	
2358.00048828	603.463989258	629.465576172	620.670654297	611.760131836	581.315734863	614.71697998	589.500610352	626.320007324	654.810668945	599.062744141	6131.08709717	
2358.05053711	623.990783691	605.0625	635.58026123	627.723205566	608.929077148	598.241394043	568.745727539	628.846679688	633.069458008	592.972412109	6123.16149902	
2358.10058594	584.821960449	592.129089355	619.440368652	622.433654785	575.925292969	569.2421875	551.498352051	631.310546875	600.285766602	603.340637207	5950.42785645	
2358.15039062	612.399169922	644.764648438	621.348999023	641.97088623	617.209899902	588.814758301	606.756896973	621.811218262	603.064147949	573.784729004	6131.925354	
2358.20043945	586.761291504	614.232299805	587.274597168	642.203735352	626.001525879	596.887939453	575.229736328	590.301330566	613.196044922	583.930175781	6016.01867676	
2358.25048828	611.983093262	578.088500977	590.428466797	626.819396973	639.563537598	587.516540527	603.351013184	602.574768066	632.706604004	592.796691895	6065.82861328	
2358.30053711	604.014648438	601.255493164	628.67010498	580.553466797	618.539123535	589.878295898	589.229858398	616.17767334	595.619445801	580.288391113	6004.22650146	
2358.35058594	582.488830566	554.645874023	582.874755859	626.897644043	592.494506836	610.971862793	590.731567383	554.523132324	599.976928711	589.912353516	5885.51745605	
2358.40039062	639.603637695	604.750915527	556.189331055	619.938842773	579.151367188	612.028320312	557.261535645	595.17980957	599.096008301	611.444519043	5974.64428711	
2358.45043945	594.10760498	616.154968262	566.565124512	582.133178711	596.890197754	581.96282959	599.010498047	595.661071777	591.242858887	621.389831543	5945.11816406	
2358.50048828	573.266601562	614.371704102	572.099243164	603.190063477	618.745178223	610.749694824	623.981201172	584.850463867	582.721130371	577.895935059	5961.87121582	
2358.55053711	620.242004395	641.444946289	600.588867188	623.433288574	574.488952637	577.162841797	586.276733398	609.563903809	603.585449219	614.329956055	6051.11694336	
2358.60058594	583.180419922	607.28314209	640.185302734	588.570922852	556.459655762	625.453369141	607.098510742	589.469360352	600.385253906	593.726074219	5991.81201172	
2358.65039062	598.912780762	597.321289062	630.322387695	616.708312988	584.485351562	634.475585938	630.142822266	579.981811523	604.925292969	639.460205078	6116.73583984	
2358.70043945	577.891601562	596.124511719	642.633666992	635.11920166	581.63458252	604.609130859	602.117736816	609.328552246	605.096679688	618.37713623	6072.93280029	
2358.75048828	634.257995605	615.424926758	644.098876953	636.716491699	587.049438477	609.124084473	595.969909668	593.601928711	591.488952637	577.681640625	6085.41424561	
2358.80053711	647.817687988	608.519714355	630.482849121	632.011901855	613.525146484	592.962158203	634.967346191	588.313537598	574.121765137	621.101074219	6143.82318115	
2358.85058594	625.324279785	633.117858887	606.021240234	569.48651123	586.608825684	597.403320312	617.242919922	601.912902832	610.170837402	616.671875	6063.96057129	
2358.90039062	612.076965332	652.10760498	585.543762207	585.429870605	637.117553711	615.548034668	615.824523926	603.73223877	594.79296875	629.847229004	6132.02075195	
2358.95043945	597.781616211	605.577575684	604.08416748	601.826599121	617.723815918	583.897399902	623.873413086	602.396911621	609.71307373	606.623840332	6053.49841309	
2359.00048828	624.285949707	617.183532715	646.724121094	620.371887207	614.572387695	619.334472656	637.0234375	547.107910156	583.49432373	583.139587402	6093.23760986	
2359.05053711	606.588806152	613.667358398	650.07800293	609.310546875	588.955200195	607.217773438	610.364318848	584.224060059	604.192626953	641.800476074	6116.39916992	
2359.10058594	580.149414062	609.65246582	665.880126953	624.857299805	563.387207031	600.706115723	621.235351562	639.511535645	612.919433594	608.654724121	6126.95367432	
2359.15039062	572.259216309	609.011657715	601.724914551	640.711669922	601.20880127	574.961181641	643.391296387	639.065368652	621.178161621	604.098144531	6107.6104126	
2359.20043945	627.032836914	652.360473633	578.83001709	635.783325195	598.223815918	574.313842773	628.489318848	614.292663574	605.608337402	602.007141113	6116.94177246	
2359.25048828	643.008544922	655.389587402	618.187988281	642.677307129	578.557189941	625.803771973	624.564208984	611.335327148	639.853027344	600.656677246	6240.03363037	
2359.30053711	630.280700684	608.164611816	619.905944824	635.856689453	604.385192871	618.493774414	621.918762207	615.645568848	642.837585449	600.442626953	6197.93145752	
2359.35058594	618.058410645	598.907958984	623.871765137	627.470031738	584.881408691	608.893005371	603.575317383	604.19921875	601.415039062	600.932861328	6072.20501709	
2359.40039062	637.719604492	625.766967773	636.843322754	639.490966797	620.114746094	627.741210938	616.224487305	612.837524414	625.344421387	641.494445801	6283.57769775	
2359.45043945	612.91217041	701.137817383	650.965515137	598.947509766	599.079467773	595.887451172	610.635375977	645.440368652	636.614929199	655.137939453	6306.75854492	
2359.50048828	648.17401123	642.801635742	637.233032227	605.261474609	644.407836914	610.371643066	598.507141113	656.489929199	648.24041748	614.483703613	6305.9708252	
2359.55053711	642.541259766	614.931518555	609.028442383	577.087646484	588.475708008	596.999206543	628.772705078	660.220153809	600.557983398	597.007080078	6115.6217041	
2359.60058594	622.138549805	636.484558105	603.546875	606.210205078	627.709655762	595.976318359	643.955078125	656.014709473	630.956787109	616.981933594	6239.97467041	
2359.65039062	614.239868164	648.973449707	660.333679199	660.748352051	586.487792969	606.598327637	616.628601074	616.482299805	635.380432129	637.812683105	6283.68548584	
2359.70043945	643.478088379	621.120910645	593.782958984	607.704833984	637.762756348	583.591674805	629.752746582	604.757995605	606.161682129	657.585144043	6185.6987915	
2359.75048828	655.835693359	628.831420898	634.545288086	644.903442383	613.425048828	615.799926758	621.757385254	642.706665039	610.693237305	630.781494141	6299.27960205	
2359.80053711	620.832519531	621.702636719	657.797973633	657.403015137	564.444274902	576.967773438	632.136108398	635.382629395	632.972412109	663.697875977	6263.33721924	
2359.85058594	634.03338623	615.467834473	643.758972168	641.9765625	630.63885498	631.585998535	588.742248535	627.623291016	619.505310059	626.571350098	6259.90380859	
2359.90039062	635.701660156	620.358093262	610.759033203	639.704589844	606.499694824	617.17980957	620.132873535	586.505371094	624.363647461	617.977661133	6179.18243408	
2359.95043945	620.335083008	630.024841309	626.102294922	617.911132812	616.447021484	622.049255371	617.93951416	588.20904541	609.715637207	647.477539062	6196.21136475	
2360.00048828	606.160766602	636.509155273	607.498413086	636.124511719	655.451477051	618.58001709	580.245483398	623.634765625	620.801757812	617.796569824	6202.80291748	
2360.05053711	625.578857422	666.995666504	618.669677734	622.560424805	654.91796875	589.595825195	607.737060547	604.322937012	595.239990234	635.479675293	6221.0980835	
2360.10058594	628.76739502	663.325622559	668.089050293	649.064880371	654.565063477	634.874389648	646.65222168	607.902404785	605.624511719	665.192626953	6424.0581665	
2360.15039062	619.871704102	626.320068359	648.000732422	652.508544922	625.144714355	642.928527832	611.294006348	610.703186035	600.037414551	629.616638184	6266.42553711	
2360.20043945	641.933837891	604.99432373	631.577331543	612.642333984	619.21875	633.270629883	631.715026855	663.418212891	593.80267334	641.688842773	6274.26196289	
2360.25048828	622.472961426	605.919433594	645.493713379	629.244995117	663.415405273	612.055969238	622.753967285	694.28326416	608.782775879	648.821533203	6353.24401855	
2360.30053711	682.930969238	624.200317383	676.834960938	616.864501953	675.849365234	637.161987305	637.841918945	660.686340332	652.254455566	636.007019043	6500.63183594	
2360.35058594	672.66809082	626.594665527	630.942749023	641.053588867	624.801940918	679.34967041	695.274963379	667.194580078	646.423828125	611.458374023	6495.76245117	
2360.40039062	653.633789062	642.574768066	647.508361816	658.05645752	650.906494141	631.23626709	683.724365234	651.126098633	615.748535156	621.399658203	6455.91479492	
2360.45043945	673.810058594	642.863708496	693.290649414	617.730712891	606.703613281	671.327819824	635.184082031	620.25177002	672.003112793	604.514221191	6437.67974854	
2360.50048828	651.802429199	635.425109863	671.397033691	630.629638672	606.706542969	600.892089844	629.217834473	606.513244629	670.596618652	663.02557373	6366.20611572	
2360.55053711	693.378601074	700.591491699	632.253479004	617.620605469	633.484741211	637.662841797	657.713623047	655.427307129	693.533996582	638.93371582	6560.60040283	
2360.60058594	653.08190918	624.905456543	660.296630859	654.582763672	641.901855469	656.061950684	691.476379395	704.311401367	654.278503418	651.63848877	6592.53533936	
2360.65039062	687.131408691	685.650146484	648.85357666	686.675048828	641.8515625	633.080871582	674.223815918	659.866149902	653.029663086	673.040771484	6643.40301514	
2360.70043945	637.963623047	671.444152832	672.983764648	673.245666504	660.063903809	630.510803223	652.102416992	635.69342041	631.697387695	671.286010742	6536.9911499	
2360.75048828	639.300476074	670.33782959	647.969848633	636.614868164	657.911071777	618.709777832	645.605407715	652.43170166	659.360412598	626.961303711	6455.20269775	
2360.80053711	672.615356445	646.982116699	672.985290527	653.802978516	666.907897949	646.985412598	662.944519043	685.476013184	642.649841309	634.917907715	6586.26733398	
2360.85058594	670.38885498	665.782470703	674.625610352	658.196899414	632.758117676	635.39050293	681.821289062	686.49621582	634.11730957	642.156921387	6581.73419189	
2360.90039062	669.731811523	667.546020508	655.811950684	678.361755371	621.401123047	635.674499512	694.231689453	666.644287109	663.083557129	686.873657227	6639.36035156	
2360.95043945	667.945556641	739.841918945	662.887207031	739.927612305	643.443908691	662.033752441	639.438110352	630.453430176	685.808410645	698.479003906	6770.25891113	
2361.00048828	709.571960449	701.11138916	686.053222656	701.845214844	650.570251465	684.059082031	667.212646484	629.312194824	672.873413086	644.545410156	6747.15478516	
2361.05053711	707.547241211	684.76348877	702.975524902	707.309875488	709.734802246	654.597595215	675.048095703	628.482849121	649.582580566	690.276184082	6810.3182373	
2361.10058594	677.702026367	685.683349609	659.044311523	666.564331055	648.943786621	691.598571777	638.439025879	684.841308594	695.237915039	698.085693359	6746.14031982	
2361.15039062	715.691467285	712.510131836	677.465942383	706.852111816	669.924560547	700.140319824	690.985656738	704.673034668	705.686645508	698.564941406	6982.49481201	
2361.20043945	690.02331543	733.307556152	666.063354492	683.557800293	646.974243164	629.549377441	719.694274902	644.390014648	643.897949219	701.242797852	6758.70068359	
2361.25048828	693.468200684	699.271362305	700.229431152	721.043823242	683.380371094	657.119567871	701.684387207	647.131896973	664.617004395	705.225463867	6873.17150879	
2361.30053711	701.21472168	725.405212402	742.924377441	746.718566895	650.58013916	693.218688965	715.725952148	672.114257812	718.492004395	720.274841309	7086.66876221	
2361.35058594	700.380615234	692.931335449	739.838195801	721.254699707	707.715270996	696.945678711	675.941345215	696.237060547	696.74395752	694.631591797	7022.61975098	
2361.40039062	728.94921875	745.239929199	691.24621582	674.125	673.978881836	689.52734375	686.692993164	686.879943848	702.901916504	658.592041016	6938.13348389	
2361.45043945	690.230712891	741.913818359	708.368896484	693.293334961	697.170410156	689.620178223	701.900390625	669.837280273	694.485473633	691.382019043	6978.20251465	
2361.50048828	706.176086426	753.167419434	681.445861816	742.708129883	729.834350586	679.140441895	689.052185059	694.656494141	709.462280273	682.127441406	7067.77069092	
2361.55053711	756.629821777	735.66418457	724.873046875	777.151733398	713.680725098	653.294921875	691.737915039	667.217529297	744.733032227	710.884643555	7175.86755371	
2361.60058594	704.758239746	743.651550293	697.277954102	734.558959961	735.423522949	683.578674316	712.387329102	728.390930176	728.11151123	693.99029541	7162.12896729	
2361.65039062	726.851501465	704.514160156	745.241333008	765.215393066	732.44909668	737.129760742	716.29486084	719.644287109	768.222717285	763.34161377	7378.90472412	
2361.70043945	706.898620605	727.553771973	689.803344727	753.187438965	718.227539062	703.413146973	707.055297852	706.265075684	755.144958496	703.895751953	7171.44494629	
2361.75048828	722.483764648	762.663146973	717.66204834	772.348022461	708.148925781	747.341918945	696.43939209	722.821472168	734.028076172	717.194824219	7301.1315918	
2361.80053711	712.756347656	718.490112305	715.06854248	750.436950684	728.624084473	728.31652832	762.361938477	759.1796875	733.09979248	751.559020996	7359.89300537	
2361.85058594	773.505126953	754.122192383	755.796936035	695.465332031	750.159240723	679.378601074	729.11730957	727.785949707	701.820800781	734.763061523	7301.91455078	
2361.90039062	732.373962402	734.557983398	741.830749512	767.403442383	716.546691895	722.948852539	706.601745605	722.752441406	715.584899902	763.765014648	7324.36578369	
2361.95043945	711.316040039	719.94354248	705.864868164	739.871459961	730.012390137	659.598999023	745.75604248	733.025085449	710.266845703	744.404541016	7200.05981445	
2362.00048828	747.883239746	740.010681152	736.875854492	744.61541748	760.160766602	743.55480957	754.255737305	782.492675781	683.533691406	714.293334961	7407.6762085	
2362.05053711	737.436706543	773.97052002	756.025939941	708.43951416	757.511047363	693.812866211	727.427978516	747.102294922	719.748474121	761.776489258	7383.25183105	
2362.10058594	740.647399902	788.473632812	774.393737793	704.666625977	730.98034668	702.24432373	729.348449707	710.177062988	708.54876709	690.594482422	7280.0748291	
2362.15039062	753.346435547	724.99822998	754.87701416	810.033996582	739.005371094	732.772094727	729.851318359	727.081665039	759.679931641	711.23828125	7442.88433838	
2362.20043945	702.144592285	745.658325195	774.83203125	816.901550293	771.403320312	767.414367676	743.428100586	741.527526855	755.999328613	722.579528809	7541.88867188	
2362.25048828	738.718200684	705.8046875	768.73059082	794.333007812	734.099731445	726.409118652	720.465942383	748.802001953	735.949645996	760.407409668	7433.72033691	
2362.30053711	752.840393066	702.066467285	757.154052734	745.657470703	702.338500977	774.690673828	715.026733398	720.470581055	711.640563965	726.417419434	7308.30285645	
2362.35058594	751.411254883	702.670837402	733.051940918	775.977661133	682.232666016	761.141723633	738.679748535	734.616149902	701.797912598	730.614685059	7312.19458008	
2362.40039062	811.485839844	778.667236328	718.043334961	785.160522461	785.208374023	779.640625	718.63482666	734.343444824	783.697387695	723.529663086	7618.41125488	
2362.45043945	803.15057373	771.133178711	768.821472168	752.668640137	765.069274902	796.034118652	738.188049316	739.97442627	797.940002441	770.869262695	7703.84899902	
2362.50048828	773.76763916	791.256896973	773.324768066	728.470275879	726.75	772.578857422	744.0234375	740.975524902	753.907531738	777.236083984	7582.29101562	
2362.55053711	744.662719727	705.601013184	788.035644531	713.642028809	775.880554199	686.907409668	745.399597168	766.184631348	745.005004883	736.973205566	7408.29180908	
2362.60058594	788.167663574	724.607055664	767.684387207	796.695373535	797.737792969	735.470092773	747.003112793	760.283813477	753.501647949	736.626464844	7607.77740479	
2362.65039062	773.032043457	758.56817627	726.027709961	759.251098633	748.404541016	754.680908203	724.459106445	755.506896973	708.375488281	732.830505371	7441.13647461	
2362.70043945	763.539611816	769.392578125	715.642211914	724.612365723	708.817077637	674.765258789	737.751831055	743.73815918	762.844299316	742.773071289	7343.87646484	
2362.75048828	728.73614502	774.111206055	752.421447754	757.9375	707.239196777	690.331665039	779.91217041	715.201965332	729.358703613	718.579467773	7353.82946777	
2362.80053711	762.535644531	794.881103516	687.875549316	735.500305176	709.427734375	714.418518066	770.463378906	756.301513672	735.111206055	762.634460449	7429.14941406	
2362.85058594	730.812133789	793.971069336	747.67199707	764.815124512	756.335083008	701.678955078	763.820495605	766.355895996	782.761413574	781.984436035	7590.206604	
2362.90039062	750.578491211	705.020446777	703.760070801	778.390991211	739.332458496	768.106689453	720.585632324	758.213562012	746.090454102	740.792724609	7410.871521	
2362.95043945	743.770019531	738.511901855	727.327392578	726.302062988	692.166992188	714.078186035	764.974060059	713.577087402	708.811462402	732.907409668	7262.42657471	
2363.00048828	800.756652832	755.563049316	747.266296387	682.917297363	746.471313477	697.410888672	756.304992676	748.882019043	709.62689209	758.742248535	7403.94165039	
2363.05053711	736.721435547	734.653747559	775.990905762	729.893310547	691.41003418	699.54675293	722.397094727	711.976745605	732.527282715	752.588134766	7287.70544434	
2363.10058594	735.75793457	749.771057129	765.076171875	734.27746582	678.997436523	772.702697754	715.840637207	702.261108398	750.872253418	734.576477051	7340.13323975	
2363.15039062	759.152648926	714.745544434	762.22064209	719.240112305	710.953186035	694.785705566	691.843688965	738.744445801	724.446472168	720.618896484	7236.75134277	
2363.20043945	736.415588379	748.495605469	753.648620605	730.948364258	719.09362793	697.552490234	709.436645508	758.015136719	740.403137207	724.52557373	7318.53479004	
2363.25048828	769.282226562	700.440490723	770.422363281	746.777893066	732.172302246	719.741699219	705.858093262	742.570373535	733.714904785	735.489685059	7356.47003174	
2363.30053711	740.560119629	738.494445801	734.87512207	726.218261719	729.157592773	737.309448242	739.632995605	745.342590332	717.890075684	754.097412109	7363.57806396	
2363.35058594	778.770141602	761.942626953	726.706481934	747.669006348	738.459533691	700.421691895	748.619506836	728.491210938	697.895141602	769.149230957	7398.12457275	
2363.40039062	800.378601074	671.971252441	737.113891602	728.502319336	736.594970703	716.048706055	727.768981934	687.786621094	744.788879395	747.999633789	7298.95385742	
2363.45043945	750.03302002	708.535461426	751.807495117	705.972351074	663.658508301	673.032226562	690.336425781	711.518005371	728.281982422	744.912902832	7128.08837891	
2363.50048828	736.260009766	721.359924316	698.121704102	711.274047852	755.023010254	696.397827148	749.432128906	756.62322998	711.580200195	754.389587402	7290.46166992	
2363.55053711	671.255737305	742.40435791	701.041564941	728.373657227	781.214233398	721.059265137	674.612182617	747.774353027	742.421875	679.726623535	7189.8838501	
2363.60058594	721.315795898	743.114868164	701.521850586	713.284729004	756.431762695	707.532287598	732.025268555	712.469970703	712.054504395	715.496520996	7215.24755859	
2363.65039062	721.645019531	695.820068359	712.621459961	734.834289551	700.312744141	747.765136719	736.535461426	717.223693848	685.015686035	728.385437012	7180.15899658	
2363.70043945	714.446472168	710.032287598	725.25012207	665.128234863	687.328857422	696.026977539	725.327087402	730.829772949	712.241271973	717.315063477	7083.92614746	
2363.75048828	734.227661133	710.345336914	729.774719238	671.254394531	727.076477051	663.635314941	735.531066895	768.488708496	681.645690918	718.515686035	7140.49505615	
2363.80053711	746.094482422	692.619995117	703.95111084	700.212402344	725.580993652	702.8125	675.606811523	701.963439941	699.846618652	741.431396484	7090.11975098	
2363.85058594	733.960388184	690.007873535	702.166748047	721.382995605	739.172912598	727.263671875	682.622131348	695.673950195	706.18927002	708.621337891	7107.0612793	
2363.90039062	683.612121582	684.684875488	740.337402344	733.083435059	726.044799805	710.525634766	645.01739502	697.83190918	691.072998047	649.47668457	6961.68725586	
2363.95043945	685.320922852	688.481323242	696.351867676	702.576843262	711.15045166	699.890625	679.587585449	673.416992188	705.184082031	669.744934082	6911.70562744	
2364.00048828	665.567626953	691.801574707	693.156860352	661.260253906	698.56817627	670.576049805	682.768493652	658.981079102	707.219421387	690.120239258	6820.01977539	
2364.05053711	634.266357422	678.924621582	724.621826172	668.630493164	711.145446777	702.765319824	656.620422363	654.321655273	656.440490723	654.236450195	6741.9730835	
2364.10058594	656.800231934	717.223144531	699.495605469	663.054443359	694.49432373	700.230285645	688.682434082	695.154602051	687.954101562	729.317626953	6932.40679932	
2364.15039062	708.181091309	714.120300293	730.217956543	709.487365723	673.407958984	723.364746094	724.91986084	678.565673828	723.301086426	763.792724609	7149.35876465	
2364.20043945	711.625549316	681.017944336	738.979980469	682.404785156	619.796081543	745.49798584	695.662109375	732.181640625	724.408752441	691.892944336	7023.46777344	
